"FullDomainName","IPAddress","Make","Model","ClientVersion","OSDescription","LastSyncTime","LastReportedStatusTime"
"pc000820.alkaloidad.local","10.10.41.173","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:49:42","05.3.2025 06:50:06"
"pc000228.alkaloidad.local","10.10.41.114","Dell Inc.","Latitude 5500","1023.725.1162.0","Windows 10 Enterprise","05.3.2025 06:52:51","05.3.2025 07:02:01"
"pc000825.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 15:58:48","04.3.2025 15:58:51"
"pc000124.alkaloidad.local","10.10.40.107","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 05:55:49","05.3.2025 06:04:45"
"pc000831.alkaloidad.local","10.10.42.19","Dell Inc.","Latitude 5440","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 07:23:21","05.3.2025 07:31:38"
"pc000827.alkaloidad.local","10.30.4.45","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:35:32","05.3.2025 06:43:48"
"pc000828.alkaloidad.local","10.10.40.156","Dell Inc.","Latitude 5440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:36:23","05.3.2025 07:38:30"
"srvaitbms03.alkaloidad.local","10.10.33.4","VMware, Inc.","VMware7,1","10.0.19041.4355","Windows 10 Enterprise","05.3.2025 02:20:52","05.3.2025 02:28:53"
"pc001138.alkaloidad.local","10.10.8.28","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:39:32","05.3.2025 06:48:24"
"pc000255.alkaloidad.local","10.30.6.153","Dell Inc.","Latitude E5550","10.0.19041.4717","Windows 10 Enterprise","12.2.2025 07:09:51","05.7.2024 06:28:35"
"pc000840.alkaloidad.local","10.10.41.71","Dell Inc.","Latitude 5440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:12:23","05.3.2025 07:17:55"
"pckons0005.alkaloidad.local","10.30.2.16","Dell Inc.","OptiPlex 755                 ","7.6.7601.24542","Windows 7 Professional","24.2.2025 05:48:55","24.2.2025 06:01:05"
"pc000832.alkaloidad.local","10.10.42.2","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:30:38","05.3.2025 07:39:00"
"pc000646.alkaloidad.local","10.15.55.10","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","03.3.2025 16:25:21","03.3.2025 16:26:12"
"pc000226.alkaloidad.local","10.10.41.45","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:55:51","05.3.2025 07:12:31"
"pc000845.alkaloidad.local","10.10.6.44","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:36:45","05.3.2025 06:37:26"
"pcauz5075.alkaloidad.local","10.10.6.46","Dell Inc.","OptiPlex 5070","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 06:23:16","05.3.2025 06:24:37"
"pc000562.alkaloidad.local","10.10.41.206","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 02:13:25","05.3.2025 02:21:35"
"pc000317.alkaloidad.local","10.10.41.88","Dell Inc.","Latitude 5530","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:48:26","05.3.2025 06:56:49"
"pc000563.alkaloidad.local","10.10.12.34","Dell Inc.","OptiPlex 5090","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:35:04","05.3.2025 06:43:48"
"pc000850.alkaloidad.local","10.10.42.3","Dell Inc.","Latitude E5570","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 07:00:03","05.3.2025 07:34:35"
"pc000851.alkaloidad.local","10.30.10.156","Dell Inc.","Latitude 5500","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:41:30","05.3.2025 06:43:39"
"ipcakkf1008.alkaloidad.local","10.10.35.135","Dell Inc.","OptiPlex 7040","10.0.15063.726","Windows 10 Enterprise","28.2.2025 03:28:48","28.2.2025 03:36:51"
"pc000306.alkaloidad.local","10.10.16.56","Dell Inc.","Latitude 5530","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 06:38:39","05.3.2025 06:40:56"
"pc000679.alkaloidad.local","10.10.41.252","Dell Inc.","Latitude 5440","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 14:17:14","04.3.2025 14:19:32"
"pc000857.alkaloidad.local","10.10.6.3","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:32","05.3.2025 07:00:58"
"pc000855.alkaloidad.local","10.10.40.117","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:14","05.3.2025 06:52:15"
"pc000858.alkaloidad.local","10.10.40.126","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:45:44","05.3.2025 06:52:48"
"ipcakkf2014.alkaloidad.local","10.10.35.155","Dell Inc.","OptiPlex 7040","10.0.15063.1235","Windows 10 Enterprise","20.2.2025 23:04:31","20.2.2025 23:12:33"
"ipcakkf1005.alkaloidad.local","10.10.35.132","Dell Inc.","OptiPlex 7040","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 10:15:01","05.3.2025 10:23:07"
"pc000861.alkaloidad.local","10.10.41.99","LENOVO","20N80028SC","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:18:11","05.3.2025 07:26:56"
"pc000862.alkaloidad.local","10.30.17.138","Dell Inc.","Latitude 7440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:10:26","05.3.2025 06:19:04"
"pc001050.alkaloidad.local","10.10.41.39","Dell Inc.","Latitude 5510","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:45:55","05.3.2025 06:45:57"
"pc000863.alkaloidad.local","10.10.6.26","Dell Inc.","Latitude 7440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:28:15","05.3.2025 06:32:08"
"pc000866.alkaloidad.local","10.10.41.123","Dell Inc.","Latitude 5510","1309.2412.6022.0","Windows 10 Enterprise","02.3.2025 16:26:53","02.3.2025 06:34:38"
"pc000290.alkaloidad.local","10.30.4.44","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:44:00","05.3.2025 06:44:12"
"pc000870.alkaloidad.local","10.10.12.72","Dell Inc.","OptiPlex 7010","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:57:27","05.3.2025 02:05:33"
"pc000868.alkaloidad.local","10.10.13.17","Dell Inc.","OptiPlex 5070","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 10:54:11","05.3.2025 11:02:16"
"pc000881.alkaloidad.local","10.10.12.9","Dell Inc.","OptiPlex 5000","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:32:04","05.3.2025 05:42:44"
"pc000882.alkaloidad.local","10.30.17.137","Dell Inc.","Latitude 7440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:48:22","05.3.2025 06:59:04"
"pc000887.alkaloidad.local","10.30.17.157","Dell Inc.","Latitude 5500","1214.2401.18012.1","Windows 10 Enterprise","25.2.2025 07:52:43","20.2.2025 11:45:15"
"pc000889.alkaloidad.local","10.10.1.20","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:43:08","05.3.2025 06:46:57"
"pc000890.alkaloidad.local","10.10.40.49","Dell Inc.","Latitude 5540","1023.922.9182.0","Windows 10 Enterprise","05.3.2025 06:10:47","05.3.2025 06:19:58"
"pc000891.alkaloidad.local","10.10.6.9","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:54:03","05.3.2025 07:02:22"
"pc000392.alkaloidad.local","10.10.14.3","Dell Inc.","OptiPlex 5000","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:00:41","05.3.2025 06:09:21"
"pc000892.alkaloidad.local","10.10.6.35","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:36:49","05.3.2025 06:45:12"
"pc000393.alkaloidad.local","10.10.6.24","Dell Inc.","OptiPlex 5000","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:46:45","05.3.2025 06:58:22"
"pc000885.alkaloidad.local","10.10.64.39","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 05:34:33","05.3.2025 05:34:55"
"pc000896.alkaloidad.local","10.10.42.33","Dell Inc.","Latitude 5400","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:16:06","05.3.2025 06:18:04"
"pc000566.alkaloidad.local","10.30.10.168","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:50:58","05.3.2025 06:59:55"
"pc000567.alkaloidad.local","10.30.101.207","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 06:53:30","05.3.2025 07:02:04"
"pc000568.alkaloidad.local","10.10.42.39","Dell Inc.","Latitude E5570","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:55:04","05.3.2025 07:04:06"
"pc000953.alkaloidad.local","10.10.12.46","Dell Inc.","OptiPlex 5050","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 09:10:18","05.3.2025 09:19:07"
"fette2090i-4.alkaloidad.local","10.10.9.16","Bernecker + Rainer  Industrie-Elektronik","APC910","10.0.14393.4169","Windows 10 Enterprise 2016 LTSB","05.3.2025 11:04:19","05.3.2025 03:33:28"
"fette3090i-1.alkaloidad.local","10.10.9.7","Bernecker + Rainer  Industrie-Elektronik ","APC910","7.5.7601.17514","Windows 7","05.3.2025 01:40:59","05.3.2025 01:50:20"
"hm-21201166.alkaloidad.local","10.10.9.150","B&amp;R Industrial Automation","PPC2200","10.0.17763.529","Windows 10 Enterprise LTSC 2019","28.2.2025 03:17:53","28.2.2025 03:26:02"
"pcaeromatic4.alkaloidad.local","10.10.133.14","VMware, Inc.","VMware7,1","10.0.19041.1265","Windows 10 Pro","05.3.2025 01:37:12","05.3.2025 01:45:16"
"bp7221133.alkaloidad.local","10.10.9.105","B&amp;R Industrial Automation","PPC2200","10.0.17763.529","Windows 10 Enterprise LTSC 2019","27.2.2025 23:48:42","27.2.2025 23:56:52"
"pcaeromatic2.alkaloidad.local","10.10.133.2","VMware, Inc.","VMware7,1","10.0.18362.1474","Windows 10 Pro","05.3.2025 10:25:41","05.3.2025 10:33:44"
"pc000900.alkaloidad.local","10.30.4.21","Dell Inc.","Latitude E5570","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:32:49","05.3.2025 06:41:05"
"fkm130-18042.alkaloidad.local","10.10.133.20","SIEMENS AG","SIMATIC IPC627E","10.0.17763.3532","Windows 10 Enterprise LTSC 2019","05.3.2025 05:11:08","05.3.2025 05:19:12"
"fkm300-18043.alkaloidad.local","10.10.133.29","SIEMENS AG","SIMATIC IPC627E","10.0.17763.3532","Windows 10 Enterprise LTSC 2019","05.3.2025 06:00:06","05.3.2025 06:08:09"
"fkm3000-18044.alkaloidad.local","10.10.133.39","SIEMENS AG","SIMATIC IPC627E","10.0.17763.3532","Windows 10 Enterprise LTSC 2019","05.3.2025 06:13:06","05.3.2025 06:21:10"
"fette240252.alkaloidad.local","10.10.160.120","Bernecker + Rainer  Industrie-Elektronik","PPC3100","10.0.17763.3532","Windows 10 Enterprise LTSC 2019","04.2.2025 18:48:31","04.2.2025 19:01:10"
"pc000968.alkaloidad.local","10.10.6.34","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:15:02","05.3.2025 06:16:16"
"pc000972.alkaloidad.local","10.10.41.197","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:20:05","05.3.2025 07:28:59"
"pc000973.alkaloidad.local","10.10.41.16","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 03:17:11","05.3.2025 03:25:36"
"pc000974.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5540","1308.2407.15042.0","Windows 10 Enterprise","04.3.2025 08:28:17","28.1.2025 12:57:22"
"pc001240.alkaloidad.local","10.10.42.143","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 13:25:22","04.3.2025 13:33:29"
"pc000975.alkaloidad.local","10.10.40.205","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:50:40","05.3.2025 06:59:01"
"pc000976.alkaloidad.local","10.10.41.37","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:54:41","05.3.2025 07:03:36"
"pcauz5019.alkaloidad.local","10.10.40.30","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 11:10:26","05.3.2025 06:18:16"
"pcauz3073.alkaloidad.local","10.30.17.158","Dell Inc.","OptiPlex 5040","10.0.17763.1852","Windows 10 Enterprise","05.3.2025 10:08:28","27.6.2024 08:53:05"
"pc001168.alkaloidad.local","10.10.16.10","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:01:20","05.3.2025 06:05:03"
"pc000894.alkaloidad.local","10.30.1.30","Dell Inc.","OptiPlex 7020","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 06:52:32","05.3.2025 07:36:08"
"pc001216.alkaloidad.local","10.15.55.10","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","21.2.2025 16:38:10","21.2.2025 16:48:36"
"pc000980.alkaloidad.local","10.10.41.0","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 07:18:31","05.3.2025 07:27:38"
"pc000898.alkaloidad.local","10.10.41.219","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:11:21","05.3.2025 07:19:49"
"pc000970.alkaloidad.local","10.10.40.196","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:20:38","05.3.2025 08:29:03"
"pc000981.alkaloidad.local","10.10.42.6","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 03:14:44","05.3.2025 03:23:09"
"pc000395.alkaloidad.local","10.10.12.24","Dell Inc.","OptiPlex 5090","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 01:37:35","05.3.2025 01:45:37"
"pc000982.alkaloidad.local","10.10.40.59","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 07:22:56","05.3.2025 07:35:32"
"pc000985.alkaloidad.local","10.10.40.103","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:26:43","05.3.2025 06:35:35"
"pc000987.alkaloidad.local","10.10.42.54","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:55:13","05.3.2025 08:03:58"
"pc000989.alkaloidad.local","10.10.41.170","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:36:09","05.3.2025 08:44:52"
"pc000979.alkaloidad.local","10.10.82.3","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 09:39:30","03.3.2025 12:30:31"
"pc000990.alkaloidad.local","10.10.16.60","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:53:19","05.3.2025 07:01:43"
"pc000991.alkaloidad.local","10.10.16.3","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:36:06","05.3.2025 06:45:09"
"pc000993.alkaloidad.local","10.10.16.52","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:02:00","05.3.2025 07:10:19"
"pc000994.alkaloidad.local","10.10.42.17","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:37:48","05.3.2025 07:39:30"
"pc000995.alkaloidad.local","10.10.113.5","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:30:57","05.3.2025 06:49:33"
"pc000208.alkaloidad.local","10.30.4.63","Dell Inc.","Latitude 7490","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 10:28:27","01.1.0001 00:00:00"
"pc000997.alkaloidad.local","10.10.40.137","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:09:50","05.3.2025 07:10:46"
"pc000998.alkaloidad.local","10.10.16.24","Dell Inc.","Latitude 5500","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:49:10","05.3.2025 06:57:22"
"pc001001.alkaloidad.local","10.30.4.55","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:32","05.3.2025 06:53:33"
"pc001003.alkaloidad.local","10.30.4.22","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:40:03","05.3.2025 06:48:33"
"pc000999.alkaloidad.local","10.10.8.25","Dell Inc.","Latitude 5440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 05:08:31","05.3.2025 05:16:51"
"pc001004.alkaloidad.local","10.30.4.7","Dell Inc.","Latitude 5590","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:35:27","05.3.2025 06:43:39"
"pc000992.alkaloidad.local","10.10.41.17","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:36","05.3.2025 07:08:34"
"pc001008.alkaloidad.local","10.10.12.85","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:47:23","05.3.2025 06:50:12"
"pc000996.alkaloidad.local","10.10.40.39","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:20:18","05.3.2025 06:28:43"
"pcainst2056.alkaloidad.local","10.10.42.52","Dell Inc.","Latitude 5500","10.0.19041.4717","Windows 10 Enterprise","28.2.2025 11:21:29","28.2.2025 11:30:31"
"pc001011.alkaloidad.local","10.10.64.55","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:59:33","05.3.2025 09:04:29"
"pc001002.alkaloidad.local","10.30.4.32","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:31:29","05.3.2025 07:00:31"
"pcakkf2052.alkaloidad.local","10.10.40.207","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 10:59:26","05.3.2025 11:02:40"
"pc000678.alkaloidad.local","10.30.4.81","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:14:36","05.3.2025 07:14:37"
"pc001016.alkaloidad.local","10.10.64.28","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:09:25","05.3.2025 06:17:34"
"pc001229.alkaloidad.local","10.10.113.14","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:43:01","05.3.2025 06:48:36"
"pc001007.alkaloidad.local","10.10.40.115","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:15:18","05.3.2025 07:17:25"
"pc001022.alkaloidad.local","10.30.4.46","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:49:23","05.3.2025 06:58:22"
"pc001024.alkaloidad.local","10.30.4.25","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:50:09","05.3.2025 06:58:31"
"pc001023.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 7340","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 12:38:48","04.3.2025 12:47:11"
"pc001252.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5510","10.0.19041.4355","Windows 10 Enterprise","03.3.2025 17:26:15","03.3.2025 17:45:03"
"pcait0028.alkaloidad.local","10.10.41.82","Dell Inc.","Latitude 5580","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 01:01:44","05.3.2025 01:03:50"
"pc001025.alkaloidad.local","10.30.4.10","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:55:13","05.3.2025 06:57:19"
"pc000246.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5500","10.0.19041.5198","Windows 10 Enterprise","04.3.2025 17:42:59","04.3.2025 09:21:14"
"pcainst1108.alkaloidad.local","10.10.42.82","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:46:06","05.3.2025 06:48:54"
"pc001031.alkaloidad.local","10.10.41.19","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 10:38:09","05.3.2025 10:46:30"
"pc001036.alkaloidad.local","10.10.41.145","Dell Inc.","OptiPlex SFF 7010","1309.2412.6022.0","Windows 10 Enterprise","03.3.2025 06:33:02","03.3.2025 06:34:53"
"pc000389.alkaloidad.local","10.10.42.76","Dell Inc.","OptiPlex 5090","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:27:31","05.3.2025 06:28:55"
"pc001034.alkaloidad.local","10.10.64.80","Dell Inc.","Latitude 5440","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:31:58","05.3.2025 07:40:24"
"pc001000.alkaloidad.local","10.10.64.2","Dell Inc.","Latitude 5440","1309.2409.26012.0","Windows 10 Enterprise","05.3.2025 06:34:25","05.3.2025 06:43:20"
"pc000457.alkaloidad.local","10.30.6.162","Dell Inc.","Latitude E5550","10.0.19041.4597","Windows 10 Enterprise","05.3.2025 01:19:07","05.3.2025 01:27:18"
"pc001041.alkaloidad.local","10.10.1.50","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:38:40","05.3.2025 06:39:59"
"pc001042.alkaloidad.local","10.10.8.34","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:39:49","05.3.2025 06:41:53"
"pc001037.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","25.2.2025 21:11:38","25.2.2025 21:11:42"
"pc001005.alkaloidad.local","10.10.8.26","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 06:48:09","05.3.2025 06:56:52"
"pc001043.alkaloidad.local","10.10.42.70","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 06:46:01","04.3.2025 06:54:58"
"pc000564.alkaloidad.local","10.10.12.50","Dell Inc.","OptiPlex 5000","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:42:45","05.3.2025 01:50:50"
"pc001038.alkaloidad.local","10.30.17.175","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:20:33","05.3.2025 07:28:44"
"pc000847.alkaloidad.local","10.10.41.10","Dell Inc.","Latitude 5490","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 03:58:44","05.3.2025 04:06:54"
"ipcakkf1009.alkaloidad.local","10.10.35.136","Dell Inc.","OptiPlex 7040","10.0.19041.4717","Windows 10 Enterprise","03.3.2025 09:32:05","03.3.2025 09:40:10"
